etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
96.9168 115.522 89.5348 -0.860997 124.823 -0.218283 -1 11 1 429.58 -0.00761896 1.89253 120.447 0.654725 1 233.888 0.0301385 1 233.888 0.0301385 785.229 686.239 0.0668624 0.361862 171.936 1.16477 1.42687
70.0912 75.8254 68.0532 0.220331 69.7118 2.04149 1 11 1 329.818 1.00938 -1.36096 100.09 0.59695 1 226.387 -0.5195 1 226.387 -0.5195 798.896 620.859 0.703756 0.630665 213.022 1.3361 0.719232
149.228 31.1099 131.395 0.607157 156.367 -0.490732 -1 11 1 418.944 0.389538 3.0907 165.663 0.672476 1 33.3545 -1.03995 1 289.291 0.544812 0 418.944 0.389538 3.0907 165.663 0.672476 1.79228
149.01 22.3487 56.9427 1.01957 89.1939 -1.72682 1 11 1 405.775 -0.497487 1.92818 106.494 0.725676 2 172.57 -0.412877 1 231.002 -0.664129 0 405.775 -0.497487 1.92818 106.494 0.725676 1.55112
97.9204 40.1892 51.8096 2.30262 261.649 2.01579 -1 11 1 381.889 -0.254649 -1.57718 109.703 0.622184 1 300.099 1.24835 1 173.58 -0.121025 0 381.889 -0.254649 -1.57718 109.703 0.622184 0.927244
60.2457 90.1829 73.3383 -2.37223 396.561 1.28124 1 11 1 344.373 -0.528142 -1.84029 156.544 0.331977 1 241.774 -1.93563 1 184.45 -0.454185 0 344.373 -0.528142 -1.84029 156.544 0.331977 1.53079
68.4739 88.6761 298.274 -2.44694 1735.88 -1.09613 -1 11 1 449.267 -0.971365 2.45232 132.886 0.354557 1 54.2997 -0.964445 2 233.593 1.11637 1033.24 449.267 -0.971365 2.45232 132.886 0.354557 1.40839
61.9391 69.8951 342.087 -0.343968 362.524 -2.97916 -1 11 1 340.301 0.664935 -0.466668 137.759 0.374874 1 241.073 -0.24661 1 121.574 0.86001 0 340.301 0.664935 -0.466668 137.759 0.374874 0.825353
42.2094 41.2473 366.967 -0.953911 546.979 0.823813 1 11 1 425.506 -0.825205 -2.41751 204.087 0.37028 1 51.8104 -0.454327 1 159.875 -1.13211 0 864.753 -1.70694 -1.58669 271.423 1.09925 1.3097
129.303 29.7217 36.4744 1.18197 65.0605 1.66546 -1 11 1 473.604 -0.441329 -1.24911 209.682 0.70917 1 261.144 0.362415 1 96.9632 -0.507538 0 764.764 0.0863877 0.333144 299.285 0.738711 1.09768
21.8833 61.8824 74.1062 -0.375772 79.4001 -1.56957 1 11 1 355.847 -1.13166 0.725061 154.553 0.6061 2 305.478 -1.0268 2 183.447 -1.14264 0 710.274 -2.12276 -1.79645 250.778 1.35376 1.35744
57.5185 49.516 119.863 0.81469 161.89 2.4334 -1 11 1 466.806 0.050819 -0.709493 200.657 0.378937 1 345.905 -0.125747 1 345.905 -0.125747 1017.13 967.209 0.178218 1.87326 438.325 0.917767 1.28257
51.4884 19.8105 53.839 1.76382 161.681 -1.64679 1 11 1 355.69 -1.3519 0.701793 115.719 0.690807 1 259.258 1.27131 1 60.9661 -1.1883 0 355.69 -1.3519 0.701793 115.719 0.690807 1.38212
94.9561 141.091 79.7186 -0.330877 84.1223 -2.32602 -1 11 1 337.841 1.80557 -0.625771 161.534 0.659628 1 252.483 0.473304 1 94.7893 1.26004 0 337.841 1.80557 -0.625771 161.534 0.659628 0.911697
313.749 97.5794 85.7809 -0.0387517 85.8454 -1.0164 1 11 1 422.536 0.782281 2.94137 158.034 0.710917 1 144.61 0.353455 1 144.61 0.353455 645.915 422.536 0.782281 2.94137 158.034 0.710917 1.14546
74.5812 99.3176 59.3759 -1.07811 97.3571 -1.56339 1 11 1 303.846 -0.237414 1.70932 112.549 0.479808 1 245.044 -0.188892 1 219.375 -0.262042 0 600.68 -0.650172 0.36583 244.465 0.666378 1.04466
63.3768 79.728 37.0204 2.13402 158.579 0.567465 1 11 1 412.067 0.513606 2.08066 218.774 0.569828 2 391.658 0.929884 1 34.9936 -0.437022 0 412.067 0.513606 2.08066 218.774 0.569828 0.942997
77.8619 96.9857 48.6649 -0.524062 55.5019 2.5671 1 11 1 323.041 0.714084 -1.6235 102.883 0.654018 2 201.078 -0.541219 2 174.201 0.919239 0 323.041 0.714084 -1.6235 102.883 0.654018 0.548583
157.728 82.5643 77.98 -1.87304 259.739 2.3803 -1 11 1 477.453 -1.60816 -0.702295 251.537 0.306645 1 172.548 -0.100975 3 172.548 -0.100975 920.926 477.453 -1.60816 -0.702295 251.537 0.306645 2.30613
25.6037 76.9749 62.9914 1.75283 187.217 -0.345632 -1 11 1 331.941 0.577963 3.04505 140.106 0.723537 1 82.0501 0.985966 1 183.008 0.513657 0 331.941 0.577963 3.04505 140.106 0.723537 1.07474
119.818 241.402 137.808 -0.617677 164.943 2.38153 -1 11 1 386.989 1.39083 -0.583016 192.653 0.593566 1 350.646 0.286963 1 198.226 1.12743 0 855.77 1.38562 1.90499 419.981 1.20891 0.70412
226.266 27.5068 51.3856 1.02846 81.0434 2.37643 1 11 1 431.222 1.18907 -0.532371 163.236 0.309231 3 207.901 2.43533 1 91.6826 0.725505 0 431.222 1.18907 -0.532371 163.236 0.309231 1.06233
378.137 45.839 46.8425 1.63184 124.34 -3.1008 -1 11 1 426.982 0.502341 -0.402986 152.216 0.439995 1 81.0547 1.42513 2 408.521 0.544333 0 426.982 0.502341 -0.402986 152.216 0.439995 0.433475
92.9363 88.9036 140.854 -0.0445978 140.994 1.70717 1 11 1 379.078 0.26507 -1.26744 200.774 0.705044 3 132.517 -1.68869 1 132.517 -1.68869 894.993 379.078 0.26507 -1.26744 200.774 0.705044 1.13307
263.307 47.9793 40.4997 1.80346 126.264 1.63116 1 11 1 383.456 -1.94354 -1.77491 123.172 0.597501 1 161.59 0.757478 1 90.6925 -1.58524 0 383.456 -1.94354 -1.77491 123.172 0.597501 1.85551
81.9325 91.1256 30.9806 2.35668 164.981 1.65656 1 11 1 359.17 -0.282414 -1.22308 157.538 0.654205 1 406.988 1.08331 1 329.378 -0.126692 0 359.17 -0.282414 -1.22308 157.538 0.654205 0.169372
22.139 56.2492 71.4431 0.822391 96.9953 0.622897 1 11 1 420.88 1.01641 -2.70983 108.873 0.665955 2 191.26 0.329482 2 191.26 0.329482 710.174 810.248 1.44968 -2.24164 257.791 1.09936 1.23357
184.232 47.8642 42.6902 1.1673 75.2312 -0.00995575 1 11 1 311.765 -0.872657 1.88966 159.939 0.621679 1 467.519 1.8456 2 180.657 -0.657345 0 311.765 -0.872657 1.88966 159.939 0.621679 1.18081
