etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
43.2086 28.2521 40.9034 -0.918727 59.4147 -2.18679 1 11 1 347.619 -1.24773 1.35211 113.053 0.440226 1 299.937 0.0495485 2 338.179 -1.17964 0 347.619 -1.24773 1.35211 113.053 0.440226 0.676472
56.0174 202.729 183.974 -1.80618 575.05 -1.71114 1 11 1 479.649 -0.224926 1.24437 101.283 0.711461 2 310.292 -1.64027 1 475.373 -0.247357 0 958.492 -1.94042 -0.701801 209.837 0.878982 0.722005
20.7062 41.561 76.1567 0.677773 94.3289 -1.04662 1 11 1 321.763 0.272008 1.26469 100.434 0.361261 1 111.832 1.73073 3 292.333 0.256402 599.391 321.763 0.272008 1.26469 100.434 0.361261 2.84672
60.6662 78.1931 274.476 0.333596 289.89 0.453599 -1 11 1 326.091 -0.0189419 -3.13864 170.347 0.719242 2 153.605 0.0970318 2 75.6146 0.0871081 0 326.091 -0.0189419 -3.13864 170.347 0.719242 1.57365
77.957 162.013 84.7676 -0.392574 91.384 0.00430384 1 13 1 439.854 -1.32758 -2.69698 137.568 0.273355 2 353.655 -0.884436 2 328.32 -1.34583 0 439.854 -1.32758 -2.69698 137.568 0.273355 0.550473
58.7413 260.352 360.316 1.65539 977.567 -2.41577 1 11 1 608.177 -0.0406527 1.87949 111.999 0.5776 3 504.002 0.741741 1 504.002 0.741741 1825.87 1018.67 1.66673 -0.521956 178.943 1.04729 0.640334
136.265 61.323 37.8543 1.69754 106.818 0.127903 -1 13 1 324.468 1.27548 2.53275 148.554 0.571828 1 193.654 1.62617 1 45.7202 1.52051 0 324.468 1.27548 2.53275 148.554 0.571828 1.15513
47.6699 241.519 312.221 -1.32238 627.385 0.179481 -1 11 1 387.927 -0.561362 -2.97326 134.15 0.38255 1 125.893 -0.402447 2 317.617 -0.673817 0 771.362 -1.99126 -2.80054 237.154 -0.61745 0.95409
243.713 92.4874 35.313 -0.154143 35.7335 -1.07794 1 13 1 337.275 0.360762 1.1372 104.657 0.656545 1 44.143 -0.376659 1 178.29 0.181525 0 337.275 0.360762 1.1372 104.657 0.656545 0.799022
23.4242 97.2923 158.666 1.06087 256.646 -0.794725 1 11 1 451.189 0.292481 2.22818 107.025 0.689557 1 346.071 1.44529 2 307.642 0.16901 0 962.97 1.61306 1.31826 203.146 1.14259 0
