etmiss mtw lepton_1_pt lepton_1_eta lepton_1_E lepton_1_phi lep_charge lep_type TopLRjet_n largeRjet_pt largeRjet_eta largeRjet_phi largeRjet_m largeRjet_tau32
199.279 106.563 203.782 -1.23247 379.163 1.93394 1 11 1 597.393 -0.0327801 -0.884866 166.712 0.748175
35.4733 142.284 159.593 1.18073 284.379 1.52656 1 13 1 764.023 0.599218 -1.14988 204.205 0.657791
229.254 96.8459 67.1327 2.41484 378.541 -1.71977 1 13 1 300.428 1.36233 2.30586 161.453 0.621965
56.7092 8.44225 306.098 1.11557 517.159 1.26786 1 11 1 360.445 0.211986 -1.97016 158.64 0.153604
38.2615 82.9745 115.832 1.36805 242.223 -2.35924 1 11 1 382.883 1.36204 2.53651 185.265 0.715947
105.931 21.6834 62.1918 0.520457 70.8068 -0.629282 1 11 1 433.897 0.956213 2.0393 113.359 0.714158
209.921 78.7017 69.4467 -0.594144 82.0693 -0.694825 1 13 1 449.634 -1.13846 1.73035 110.403 0.670961
218.904 40.1053 55.2149 -1.58636 140.538 2.98983 1 13 1 357.146 -0.356678 -0.0944828 108.168 0.747982
366.308 0.343214 104.806 -0.702608 131.756 -0.826897 1 13 1 723.043 -1.29989 2.2096 169.674 0.749214
46.5867 35.6626 100.022 2.32145 514.539 2.8594 1 11 1 315.445 0.901408 -0.486506 107.388 0.500041
295.747 36.2556 107.004 -0.662347 131.346 2.99214 1 11 1 490.616 1.49255 -0.10263 175.349 0.723716
73.8624 70.3553 93.9321 -1.68277 261.428 -2.54792 1 11 1 313.84 -1.9206 -0.0640091 183.906 0.475538
60.7213 57.5554 98.5415 0.291479 102.757 2.59272 1 11 1 649.797 0.899411 -0.350915 188.199 0.710994
54.0289 59.5409 75.2478 0.553817 87.0855 2.15593 1 13 1 344.242 0.893601 -0.259217 174.831 0.703916
50.7465 62.2213 178.318 -0.976753 270.362 -1.78856 1 11 1 417.923 -0.351304 1.5883 178.316 0.652631
146.613 26.3841 66.6656 -0.614306 79.645 1.58585 1 11 1 659.225 -0.552351 -1.29335 100.408 0.572316
137.365 72.7955 92.0279 -0.365595 98.2469 0.621996 1 11 1 375.06 0.10042 -3.08534 151.842 0.688557
151.732 15.0194 57.0767 -1.70236 161.787 -1.56751 1 11 1 342.459 -0.319501 1.88987 159.113 0.520882
123.186 75.0949 52.4224 0.0892973 52.6317 2.0185 1 13 1 421.699 1.15978 0.867403 232.23 0.30682
249.773 97.271 126.343 -0.705194 159.082 -2.10856 1 11 1 444.676 -0.308069 0.352639 155.442 0.409103
44.1952 18.8406 58.1976 -0.427482 63.5967 -2.47652 1 13 1 440.768 -0.669067 0.766304 140.624 0.63107
75.9965 92.1784 32.5647 -0.469266 36.2165 -0.778095 1 11 1 386.339 0.242305 2.78625 109.357 0.606821
148.52 94.0296 67.6521 1.60283 174.827 -0.186231 1 13 1 357.62 -0.359351 1.91938 120.263 0.712088
715.462 84.4731 209.893 0.041881 210.077 2.75917 1 11 1 976.647 0.269291 -0.37091 254.543 0.484668
105.605 38.3023 40.3883 0.684894 50.237 -0.17469 1 11 1 359.028 1.09716 -2.28099 136.087 0.577797
127.498 113.819 145.703 0.816955 197.09 -2.13268 1 11 1 587.98 -0.107028 1.47466 204.357 0.720951
250.181 71.4348 55.9882 -1.50336 132.108 -0.12827 1 13 1 469.842 -0.531196 2.48878 108.342 0.561488
45.1555 107.838 73.4535 1.31226 146.311 -1.54623 1 11 1 335.393 0.448184 1.3217 106.435 0.521893
169.459 93.5292 44.6373 -0.817643 60.4083 2.05801 1 13 1 316.036 0.528914 -2.5995 114.363 0.257038
297.227 77.5887 82.1277 -0.794952 109.474 -0.330418 1 11 1 513.095 -1.3344 2.52784 257.018 0.72589
115.753 100.274 88.4874 -0.701019 111.135 2.53399 1 13 1 373.289 0.0827203 -0.854845 174.722 0.514873
222.863 16.0619 426.417 -1.55182 1051.53 -1.59598 1 13 1 710.347 -0.0892239 1.59624 314.35 0.703715
216.31 58.8505 99.4048 -1.86011 327.046 2.37222 1 11 1 453.484 -1.2458 -0.880438 119.309 0.66132
286.68 80.455 196.308 -0.0662526 196.739 -2.55439 1 11 1 602.48 0.595407 0.461069 315.812 0.328234
111.138 27.1633 48.9798 1.71454 140.43 2.26464 1 13 1 336.589 1.03473 -1.59944 151.167 0.522986
168.795 80.8353 54.6418 0.784944 72.3575 -2.53151 1 13 1 361.745 0.0500881 1.35065 135.745 0.71363
171.264 48.1554 63.8398 -1.88066 214.193 1.31958 1 11 1 351.316 -1.12336 -2.45445 130.615 0.585787
224.226 75.3879 33.4211 -0.483676 37.4072 -0.0340348 1 11 1 367.772 -1.35638 1.84428 114.796 0.602235
222.488 24.9216 55.3196 -0.929353 80.979 1.754 1 13 1 481.486 -0.466072 -0.706631 103.261 0.305976
66.8928 21.6662 91.556 -0.0503787 91.6722 1.23103 1 11 1 441.558 -0.343435 -1.72328 129.576 0.607335
78.2622 80.4385 132.59 -0.652853 161.864 -2.65924 1 13 1 307.543 -1.25746 0.709017 119.496 0.662765
55.2689 102.588 60.4977 -0.866735 84.6803 1.82349 1 13 1 674.626 -0.761746 -0.963919 168.229 0.557016
247.828 14.1526 61.5014 -0.750064 79.628 1.31121 1 11 1 516.547 -1.46289 -2.09383 206.408 0.562631
89.3666 17.7688 180.764 -0.608323 215.255 -1.27465 1 11 1 476.669 -1.33416 1.20439 239.505 0.53138
177.564 70.6763 131.364 -1.06631 213.395 0.70397 1 11 1 390.547 -1.26841 3.00857 103.381 0.537987
123.874 33.4498 120.84 -0.244061 124.457 -3.13169 1 13 1 407.178 0.501521 0.530554 113.42 0.286271
71.6028 48.1175 60.7031 0.695427 75.983 -2.57991 1 13 1 309.469 -0.661163 1.21275 147.61 0.696744
130.154 69.6948 72.6371 -0.26834 75.268 0.105994 1 13 1 347.959 1.76129 -2.80973 114.733 0.721919
200.308 76.815 121.188 1.23738 226.423 0.703251 1 13 1 395.568 1.67498 -1.9667 215.784 0.306224
108.813 6.93714 89.1229 -1.06297 144.396 0.910043 1 11 1 380.263 0.211731 -2.23428 100.795 0.716311
102.709 91.1359 152.688 0.0326097 152.77 2.13118 1 11 1 556.58 -0.227349 -0.853988 188.962 0.521214
337.421 1.74003 74.3728 -0.338963 78.6864 0.283762 1 11 1 522.696 0.476043 -2.96267 139.732 0.47268
63.1708 23.1962 149.421 -0.929497 218.752 -0.514306 1 13 1 376.634 -1.50317 2.64593 148.881 0.50505
225.513 61.4804 163.267 -0.414865 177.52 0.836942 1 11 1 395.569 -0.575093 -1.98791 106.864 0.720174
190.616 63.269 30.4782 -0.974827 46.1436 -2.14942 1 13 1 559.156 -0.228813 0.108545 116.291 0.615973
123.043 16.1459 52.1776 -0.505594 58.9898 -1.86282 1 11 1 302.62 1.13627 1.35161 159.916 0.591771
76.1347 81.0074 33.2483 1.32778 67.1238 1.76562 1 11 1 338.248 0.897442 0.0561921 143.481 0.566827
297.774 29.7616 33.8719 -0.246998 34.9106 1.75203 1 13 1 337.815 -0.685178 -1.8353 183.601 0.449911
