etmiss mtw leadleptPt leadleptEta leadleptE leadleptPhi Q_leadlep leadleptID n_TopLRjets leadTopLRjet_pt leadTopLRjet_eta leadTopLRjet_phi leadTopLRjet_m leadTopLRjet_Tau32 n_jets leadjet_pt leadjet_eta n_bjets leadbjet_pt leadbjet_eta ttbarMLR largeRjet_pt_total largeRjet_eta_total largeRjet_phi_total largeRjet_m_total largeRjet_tau32_total weight
220.574 257.674 294.356 -0.434197 322.542 -1.08561 -1 13 1 510.089 -0.235011 1.4498 111.581 0.600133 1 196.009 0.376781 1 65.2824 0.21026 0 510.089 -0.235011 1.4498 111.581 0.600133 0.05861
411.706 59.0815 32.1428 -0.206691 32.832 2.36663 -1 13 1 570.453 -0.742294 -1.32575 248.691 0.686726 3 145.074 -1.97657 1 116.406 -0.245091 0 570.453 -0.742294 -1.32575 248.691 0.686726 0.086534
103.407 6.26601 221.794 -2.18722 1000.58 -0.398835 -1 13 1 505.801 0.078853 2.79047 214.141 0.575357 2 98.8904 -1.75964 1 98.8904 -1.75964 1377.85 505.801 0.078853 2.79047 214.141 0.575357 0.130926
211.082 44.9487 133.716 -0.883554 189.395 1.45359 -1 11 1 330.285 1.29788 -1.62246 178.175 0.490099 2 48.9119 -0.770822 1 245.902 1.51221 0 330.285 1.29788 -1.62246 178.175 0.490099 0.533879
218.865 118.333 128.972 1.79237 397.892 0.558041 1 11 1 362.63 0.0495736 3.00347 110.334 0.60554 1 42.5819 0.984658 1 233.646 -0.0927596 0 362.63 0.0495736 3.00347 110.334 0.60554 0.228404
127.081 91.0771 197.851 2.2446 944.01 1.38586 1 13 1 301.668 1.17353 -1.41451 156.621 0.673725 1 195.747 2.20721 2 162.934 1.40513 0 301.668 1.17353 -1.41451 156.621 0.673725 0.12648
360.025 211.096 34.6342 -0.891549 49.3351 1.6701 1 11 1 391.63 0.158406 -3.0746 222.555 0.4848 3 231.123 -1.4987 2 66.7335 1.79872 0 706.128 -1.24491 -1.79717 323.269 1.12057 0.0628119
83.496 90.4466 104.154 1.5786 263.218 2.63367 1 11 1 336.217 1.23589 -0.490979 160.273 0.51402 2 151.315 1.62302 1 87.0151 0.564895 0 608.694 2.86472 2.36978 224.811 1.27508 0.0657598
505.897 154.136 132.559 -0.541721 152.49 -2.00966 1 11 1 353.934 0.856977 0.427747 101.477 0.633068 2 75.3046 -1.70092 1 301.386 0.752142 0 353.934 0.856977 0.427747 101.477 0.633068 0.112226
90.3205 47.0793 540.545 -0.510526 612.531 -1.23825 -1 11 1 621.278 -0.241066 1.92614 120.222 0.744011 1 34.8841 -1.60026 1 631.932 -0.223261 0 621.278 -0.241066 1.92614 120.222 0.744011 0.136585
