,ID,etmiss,mtw,leadleptPt,leadleptEta,leadleptE,leadleptPhi,Q_leadlep,leadleptID,n_TopLRjets,leadTopLRjet_pt,leadTopLRjet_eta,leadTopLRjet_phi,leadTopLRjet_m,leadTopLRjet_Tau32,n_jets,leadjet_pt,leadjet_eta,n_bjets,leadbjet_pt,leadbjet_eta,ttbarMLR,largeRjet_pt_total,largeRjet_eta_total,largeRjet_phi_total,largeRjet_m_total,largeRjet_tau32_total,weight,scale,label
5954,signal,296.064,80.6644,75.0314,0.949041,111.435,-2.85295,1,11,1,526.664,0.805669,-0.183384,178.981,0.384442,1,161.205,1.2048,2,469.568,0.782227,746.167,526.664,0.805669,-0.183384,178.981,0.384442,0.542217,0.0567221,1
5955,signal,76.9138,3.93643,183.466,0.641698,222.554,-2.19915,-1,13,1,419.641,0.367647,1.18161,168.013,0.323167,1,184.444,0.659849,2,184.444,0.659849,828.687,419.641,0.367647,1.18161,168.013,0.323167,1.68694,0.0567221,1
5956,signal,234.544,49.8784,295.609,0.863436,412.819,2.62353,1,13,1,396.173,0.561411,-0.541683,168.477,0.203135,1,45.015,0.0251868,3,120.967,-0.296834,788.753,396.173,0.561411,-0.541683,168.477,0.203135,1.93998,0.0567221,1
5957,signal,32.3192,53.7577,309.402,0.16629,313.69,-0.716133,1,13,1,373.589,-0.0085738,2.22368,166.674,0.373697,1,116.438,0.445144,2,116.438,0.445144,845.009,373.589,-0.0085738,2.22368,166.674,0.373697,1.45462,0.0567221,1
5958,signal,151.84,92.1597,172.59,-0.642642,209.473,1.87749,-1,11,1,336.904,0.55929,-1.50166,174.122,0.252594,1,51.4835,-1.40133,2,58.6404,1.22478,734.543,336.904,0.55929,-1.50166,174.122,0.252594,1.81465,0.0567221,1
5959,signal,254.033,5.51708,151.313,-0.50658,171.147,-2.05521,1,11,1,448.741,-1.21299,1.09725,152.056,0.494281,1,52.8447,0.210494,2,52.8447,0.210494,701.498,448.741,-1.21299,1.09725,152.056,0.494281,0.63027,0.0567221,1
5960,signal,137.496,102.841,278.22,-1.23526,518.887,-0.420572,-1,13,1,527.58,-1.45369,2.68879,142.993,0.70534,1,124.355,-1.34542,1,124.355,-1.34542,938.396,527.58,-1.45369,2.68879,142.993,0.70534,0.646144,0.0567221,1
5961,signal,157.815,31.0706,139.211,-0.817322,188.355,-1.20912,-1,11,1,392.816,-1.18398,1.98089,181.156,0.658832,2,112.214,-0.867218,2,285.527,-1.16342,670.135,643.289,-2.04057,0.603312,233.909,0.905216,1.6515,0.0567221,1
5962,signal,262.901,61.0325,57.1299,-0.641017,69.2747,0.709173,-1,11,1,402.908,0.938148,-2.93419,185.052,0.611161,1,110.483,0.242918,3,288.105,0.870707,638.773,402.908,0.938148,-2.93419,185.052,0.611161,0.594734,0.0567221,1
5963,signal,216.225,66.9502,79.2216,1.63889,211.667,-0.298943,-1,11,1,331.355,0.653564,-2.96184,150.045,0.172983,1,37.372,0.55649,2,109.194,0.476277,466.562,331.355,0.653564,-2.96184,150.045,0.172983,0.606535,0.0567221,1
5964,signal,208.638,71.8204,100.431,-0.605409,119.405,1.11016,1,11,1,400.707,0.43233,-2.4455,155.37,0.535133,1,118.038,-0.241475,1,118.038,-0.241475,674.825,400.707,0.43233,-2.4455,155.37,0.535133,0.4255,0.0567221,1
5965,signal,180.97,76.2765,175.722,-1.7295,510.931,2.90194,1,11,1,351.442,-0.194532,-0.209725,166.912,0.341679,1,94.353,-1.57332,2,124.694,-0.660736,840.905,674.339,-1.90046,2.91088,283.647,0.63244,0.00222016,0.0567221,1
5966,signal,78.7181,2.1349,80.5918,0.918043,117.007,1.12117,1,11,1,408.91,0.838469,-1.62221,102.482,0.384284,1,298.308,0.401988,1,293.917,0.95733,0.0,796.446,1.37915,-0.100788,234.405,0.965705,1.34695,0.0567221,1
5967,signal,136.243,40.8195,44.4377,0.639662,53.8432,2.67184,-1,11,1,379.99,1.217,-0.224003,175.248,0.494029,1,199.322,-0.206072,2,199.322,-0.206072,777.292,379.99,1.217,-0.224003,175.248,0.494029,1.1699,0.0567221,1
5968,signal,164.443,6.87414,246.924,1.52045,591.742,-0.140272,1,11,1,447.465,1.05041,3.00256,147.941,0.42749,1,46.8713,1.40755,2,230.084,1.25393,771.752,784.917,2.57422,2.81831,206.969,1.17232,0.536736,0.0567221,1
5969,signal,135.432,60.6255,32.2188,1.71756,92.6358,2.31901,-1,13,1,419.477,1.70582,0.304478,232.767,0.305438,4,208.034,0.187264,2,208.034,0.187264,808.127,419.477,1.70582,0.304478,232.767,0.305438,0.0,0.0567221,1
5970,signal,48.2772,158.904,134.878,-0.61512,161.21,0.511702,-1,13,1,339.353,-0.144812,-1.95767,133.123,0.257618,1,281.983,-0.509022,2,281.983,-0.509022,785.636,339.353,-0.144812,-1.95767,133.123,0.257618,1.15244,0.0567221,1
5971,signal,68.7138,12.2767,228.709,0.847871,315.962,0.299953,-1,11,1,580.533,0.683238,-2.84662,194.65,0.452425,2,171.96,0.814845,2,482.366,0.575293,992.34,1046.82,1.6156,-2.56855,434.921,0.553429,1.16592,0.0567221,1
5972,signal,334.631,96.3745,96.9608,0.901554,139.108,2.77093,1,13,1,413.091,0.457782,-0.706865,177.533,0.240359,1,44.2442,0.979483,2,248.048,0.272576,517.839,413.091,0.457782,-0.706865,177.533,0.240359,0.5374,0.0567221,1
5973,signal,186.293,53.4626,175.569,-0.845826,242.206,2.24441,1,13,1,391.613,0.0660225,-0.597969,179.071,0.263584,1,99.071,-0.814391,2,99.071,-0.814391,760.775,391.613,0.0660225,-0.597969,179.071,0.263584,0.404977,0.0567221,1
5974,signal,312.579,120.188,56.4047,-0.288179,58.7631,3.09923,1,13,1,417.193,-0.360268,0.836616,146.482,0.592142,1,114.891,0.027095,1,252.855,-0.488726,0.0,417.193,-0.360268,0.836616,146.482,0.592142,0.00194031,0.0567221,1
5975,signal,231.618,124.946,55.7773,1.38112,117.987,-2.10828,1,13,1,300.281,0.756928,0.420946,116.235,0.509642,2,136.92,1.18415,2,136.92,1.18415,473.981,300.281,0.756928,0.420946,116.235,0.509642,0.401617,0.0567221,1
5976,signal,54.5315,6.52171,110.017,-0.432707,120.478,1.76906,-1,13,1,396.088,-0.803846,-1.24706,168.067,0.311586,3,123.797,-1.74184,2,268.946,-0.531965,0.0,396.088,-0.803846,-1.24706,168.067,0.311586,1.0977,0.0567221,1
5977,signal,239.941,46.7129,170.405,-0.325828,179.53,0.638637,-1,11,1,429.495,0.164043,-2.59244,147.853,0.598617,1,42.5067,0.181703,1,42.5067,0.181703,646.228,429.495,0.164043,-2.59244,147.853,0.598617,0.0,0.0567221,1
5978,signal,84.5914,123.643,199.516,0.829449,272.174,0.419603,1,13,1,320.398,-0.79947,-2.67619,144.307,0.20145,1,127.869,0.305251,1,127.869,0.305251,854.008,320.398,-0.79947,-2.67619,144.307,0.20145,1.09509,0.0567221,1
5979,signal,267.454,3.39933,170.274,-0.465111,189.026,-0.885655,-1,13,1,498.344,-0.386278,1.62596,199.826,0.375313,1,84.381,-0.745318,2,100.339,-1.03468,742.606,498.344,-0.386278,1.62596,199.826,0.375313,0.517651,0.0567221,1
5980,signal,109.815,15.2209,150.231,-2.14448,650.103,-2.13738,-1,11,1,328.556,-0.397799,0.856377,173.566,0.355541,1,126.746,-1.37293,2,235.245,-0.267464,845.045,594.298,-2.33741,-1.52194,313.98,1.00718,1.16011,0.0567221,1
5981,signal,41.1271,54.6035,275.34,-0.513689,312.474,-1.95278,-1,13,1,363.708,1.00756,1.10984,189.663,0.564866,1,99.9423,0.247801,2,99.9423,0.247801,962.536,363.708,1.00756,1.10984,189.663,0.564866,1.18236,0.0567221,1
5982,signal,202.463,99.6516,156.295,-0.726346,199.369,-1.99105,1,11,1,390.17,0.142623,1.38379,169.732,0.282044,1,42.5906,-1.79177,3,116.331,0.143702,697.237,390.17,0.142623,1.38379,169.732,0.282044,1.50966,0.0567221,1
5983,signal,287.62,9.67502,113.99,1.29972,224.611,0.169544,1,11,1,441.952,1.02453,-3.11525,147.064,0.344547,1,31.2804,1.90849,2,79.2273,1.50103,545.377,441.952,1.02453,-3.11525,147.064,0.344547,1.24055,0.0567221,1
5984,signal,280.916,83.6201,64.688,0.397441,69.8647,-2.88198,1,11,1,525.505,-0.513604,0.0513083,122.751,0.45027,2,371.757,-0.152011,1,438.71,-0.562276,0.0,944.038,-0.589702,-2.31999,268.441,0.537288,1.11123,0.0567221,1
5985,signal,57.9726,113.746,205.941,1.56181,512.504,-2.86899,1,11,1,301.331,-0.234574,0.124068,113.348,0.553583,1,116.626,0.839031,2,214.368,-0.408013,863.833,662.579,1.14461,-2.79181,246.924,1.06917,0.0,0.0567221,1
5986,signal,163.242,53.535,216.148,-0.150449,218.599,2.49986,-1,11,1,348.255,0.390553,-0.385338,170.658,0.527328,1,75.1503,-0.840084,2,283.146,0.249423,727.952,628.006,0.11417,2.13718,271.656,0.8352,0.49055,0.0567221,1
5987,signal,62.242,114.454,101.578,0.236238,104.426,-0.594181,1,13,1,335.252,-0.961442,1.04039,147.919,0.646161,2,189.856,0.0973989,2,442.565,0.088527,569.699,767.634,-0.883608,-1.71444,210.609,1.18685,1.25177,0.0567221,1
5988,signal,144.578,13.45,133.866,-0.938998,197.348,1.14102,-1,13,1,402.89,0.0812732,-1.84384,124.729,0.424527,1,123.434,-0.447397,2,123.434,-0.447397,724.765,402.89,0.0812732,-1.84384,124.729,0.424527,0.461455,0.0567221,1
5989,signal,201.121,79.7601,147.6,-0.327661,155.595,-0.540558,-1,11,1,370.783,-1.61718,2.69335,159.185,0.287442,1,61.3874,-0.220601,1,154.991,-1.52214,0.0,370.783,-1.61718,2.69335,159.185,0.287442,1.63834,0.0567221,1
5990,signal,22.8592,57.4164,148.054,1.28056,286.968,-2.12209,1,11,1,416.506,1.24399,1.33732,127.242,0.617885,1,305.576,1.66845,2,305.576,1.66845,909.5,865.737,2.82992,-0.487432,256.754,1.31308,0.877825,0.0567221,1
5991,signal,20.7474,49.5767,34.4062,-0.380256,36.924,0.376418,1,13,1,435.115,0.99208,-2.43371,209.005,0.248421,3,212.456,0.252411,1,212.456,0.252411,760.917,795.599,1.49134,-1.78181,319.868,1.00118,1.55444,0.0567221,1
5992,signal,126.397,90.6841,131.12,0.283422,136.421,-2.69346,-1,11,1,319.2,0.752146,0.915119,163.627,0.268303,1,151.994,-0.0741606,3,151.994,-0.0741606,671.828,574.213,0.846056,-1.34053,299.305,0.652478,1.65316,0.0567221,1
5993,signal,113.1,17.1254,236.746,-1.11361,399.355,-0.0243239,1,13,1,452.72,-1.53141,2.81332,187.439,0.635432,1,78.5771,-0.671115,1,187.101,-1.30604,0.0,452.72,-1.53141,2.81332,187.439,0.635432,0.738462,0.0567221,1
5994,signal,72.9462,15.5641,279.057,-1.2832,542.114,-2.80043,-1,13,1,381.693,-0.884261,0.203041,113.067,0.625274,2,70.2196,-0.118322,2,158.32,-1.00487,0.0,381.693,-0.884261,0.203041,113.067,0.625274,0.58141,0.0567221,1
5995,signal,53.3686,64.1383,68.5624,-0.69056,85.5703,-2.90977,1,11,1,367.955,-0.979743,0.640305,144.001,0.70229,1,328.747,0.089039,2,328.747,0.089039,885.723,772.633,-1.02105,-2.13477,278.75,0.981342,0.540376,0.0567221,1
5996,signal,63.9342,115.381,285.118,0.262545,295.001,0.484359,-1,11,1,508.491,0.395304,-2.6029,141.484,0.438014,3,114.723,0.487964,2,410.01,0.464756,917.129,895.144,0.715967,-2.26728,256.572,0.776582,0.564335,0.0567221,1
5997,signal,148.406,15.926,198.265,0.554281,229.51,-1.60247,1,11,1,388.283,-0.207451,1.39499,135.213,0.266413,1,105.83,-0.0903929,2,138.855,0.163778,745.724,388.283,-0.207451,1.39499,135.213,0.266413,1.56354,0.0567221,1
5998,signal,181.847,51.5587,34.674,1.25477,65.7449,-0.325264,-1,13,1,400.131,-0.524707,2.43979,172.214,0.406352,1,211.539,0.0378025,2,211.539,0.0378025,731.16,400.131,-0.524707,2.43979,172.214,0.406352,0.86795,0.0567221,1
5999,signal,184.449,92.1847,40.702,1.26341,77.7442,-0.758121,-1,13,1,466.379,1.82374,1.33546,188.326,0.408674,2,233.322,1.07152,2,233.322,1.07152,787.907,466.379,1.82374,1.33546,188.326,0.408674,1.01949,0.0567221,1
6000,signal,82.294,43.6318,53.8317,1.63738,143.628,0.185495,-1,11,1,535.18,-0.253188,-2.06278,184.015,0.419356,1,146.659,0.960833,1,146.659,0.960833,856.418,535.18,-0.253188,-2.06278,184.015,0.419356,1.04612,0.0567221,1
6001,signal,264.954,84.2022,129.845,2.02762,501.699,-2.63365,1,13,1,410.893,1.08298,0.88788,153.561,0.568141,1,44.4383,1.00902,1,44.4383,1.00902,617.965,410.893,1.08298,0.88788,153.561,0.568141,0.941628,0.0567221,1
6002,signal,275.204,9.51731,177.632,0.705002,223.635,-3.01693,-1,11,1,428.501,0.457735,-0.210226,213.141,0.379195,1,163.977,0.805171,1,129.78,0.977327,0.0,428.501,0.457735,-0.210226,213.141,0.379195,1.082,0.0567221,1
6003,signal,53.0031,88.8518,155.254,0.201436,158.415,-0.018943,-1,13,1,331.606,1.69807,-2.69103,147.664,0.458479,1,181.975,0.620252,2,181.975,0.620252,834.664,331.606,1.69807,-2.69103,147.664,0.458479,0.853388,0.0567221,1
6004,signal,188.345,46.9581,167.057,-0.21504,170.934,-0.268501,1,11,1,463.972,0.0417038,3.02402,137.373,0.616701,2,137.491,0.0235522,2,325.686,-0.0733035,771.147,733.292,-0.104102,3.02234,231.843,1.19714,1.25097,0.0567221,1
6005,signal,201.424,23.9599,42.3199,1.99774,158.87,1.51035,-1,11,1,511.33,1.56197,-2.32688,172.167,0.458513,2,202.017,1.37747,2,222.213,1.26643,0.0,511.33,1.56197,-2.32688,172.167,0.458513,1.02861,0.0567221,1
6006,signal,201.778,20.2203,175.021,0.205831,178.741,0.663051,1,11,1,389.071,0.635463,-2.52514,166.066,0.248992,1,40.0127,0.973877,2,354.569,0.497357,628.204,389.071,0.635463,-2.52514,166.066,0.248992,0.896286,0.0567221,1
6007,signal,202.041,64.5067,145.25,0.934944,213.494,-2.26281,1,11,1,452.436,1.32122,0.633151,180.633,0.256684,2,85.7785,0.727084,2,98.6648,0.68603,0.0,452.436,1.32122,0.633151,180.633,0.256684,1.13289,0.0567221,1
6008,signal,72.1616,15.6722,107.743,-0.637894,130.417,1.76976,1,11,1,375.67,0.116105,-2.13996,150.913,0.307161,1,244.979,-0.391405,1,241.112,-0.0482089,0.0,711.505,-0.373161,-0.866555,287.833,0.738622,0.982499,0.0567221,1
6009,signal,23.9267,100.658,124.271,-1.3527,256.395,-1.98943,-1,13,1,323.832,0.717373,0.620197,151.376,0.286015,2,168.916,-0.467737,2,190.279,0.386865,868.412,323.832,0.717373,0.620197,151.376,0.286015,1.02662,0.0567221,1
6010,signal,115.927,28.9363,201.727,1.24825,380.383,-3.12004,-1,11,1,385.492,0.771426,-0.0345677,150.727,0.326757,1,131.006,0.632402,1,109.409,0.420922,0.0,744.925,1.83804,-3.13885,257.948,0.770851,1.16309,0.0567221,1
6011,signal,235.632,92.0524,121.215,0.622829,145.495,-3.02324,1,13,1,362.702,0.00553377,0.513781,158.013,0.45348,1,73.8321,1.6135,2,73.8321,1.6135,660.954,362.702,0.00553377,0.513781,158.013,0.45348,1.10374,0.0567221,1
6012,signal,44.4241,69.7522,172.637,1.29221,337.977,0.169809,1,11,1,424.348,1.15886,-2.9266,149.621,0.527077,3,172.926,0.917941,1,172.926,0.917941,790.04,752.959,2.37564,-2.46097,284.66,1.10624,1.56092,0.0567221,1
6013,signal,223.31,45.1265,93.1184,1.33214,188.707,2.83253,-1,13,1,366.578,-0.0238272,-0.273115,172.239,0.439055,1,85.8164,1.25621,2,124.875,0.479274,661.465,366.578,-0.0238272,-0.273115,172.239,0.439055,1.80556,0.0567221,1
6014,signal,124.733,68.3139,271.201,0.195409,276.396,2.74957,1,13,1,391.985,-0.655443,-0.415895,151.004,0.517074,1,59.0044,-0.242103,2,235.984,-0.840669,800.537,391.985,-0.655443,-0.415895,151.004,0.517074,0.378803,0.0567221,1
6015,signal,108.855,72.6401,173.035,-1.78915,532.209,1.55822,-1,13,1,326.524,-1.12021,-1.57844,119.199,0.629474,2,73.8421,-0.695853,1,283.683,-1.1856,0.0,326.524,-1.12021,-1.57844,119.199,0.629474,0.0,0.0567221,1
6016,signal,257.452,88.4368,53.367,1.29864,105.058,2.22852,1,11,1,589.471,0.333297,-0.252435,118.079,0.534364,1,219.164,1.14781,1,613.862,0.298917,0.0,589.471,0.333297,-0.252435,118.079,0.534364,0.558766,0.0567221,1
6017,signal,261.487,71.391,122.368,-0.64762,148.939,2.83182,1,13,1,338.692,1.14875,-0.300155,100.525,0.398194,1,109.858,-0.0525414,1,109.858,-0.0525414,754.687,338.692,1.14875,-0.300155,100.525,0.398194,3.18664,0.0567221,1
6018,signal,136.012,17.831,139.897,-1.28869,273.055,-2.05915,1,13,1,457.057,-0.191669,1.16517,119.424,0.604485,2,187.431,-0.75298,2,386.553,-0.099491,862.728,457.057,-0.191669,1.16517,119.424,0.604485,1.10238,0.0567221,1
6019,signal,109.179,51.3344,115.374,1.19221,207.553,2.9243,-1,11,1,350.736,0.608923,-0.322717,106.292,0.483595,1,276.54,1.21328,1,276.54,1.21328,774.944,756.265,1.84843,-3.29421,208.526,0.765888,0.336432,0.0567221,1
6020,signal,197.449,55.368,58.7245,0.585546,69.0828,1.22745,1,13,1,471.976,-0.171775,-2.20662,238.797,0.3519,1,275.521,0.100087,2,275.521,0.100087,869.016,471.976,-0.171775,-2.20662,238.797,0.3519,0.355973,0.0567221,1
6021,signal,196.645,6.35598,470.611,0.670009,580.254,-1.0751,1,13,1,645.107,0.134548,2.04292,406.173,0.590239,1,87.1286,0.340477,3,168.997,-1.7034,1362.64,645.107,0.134548,2.04292,406.173,0.590239,1.02671,0.0567221,1
6022,signal,110.526,8.85627,183.628,1.58674,467.552,-1.33513,-1,13,1,301.22,1.17408,1.52983,109.99,0.579936,1,71.5178,0.972368,1,71.5178,0.972368,588.703,301.22,1.17408,1.52983,109.99,0.579936,1.1486,0.0567221,1
6023,signal,82.2613,15.1924,228.0,0.818414,308.716,2.65534,-1,11,1,375.512,-0.633458,-0.372982,168.674,0.42559,2,176.432,0.631745,1,176.432,0.631745,995.497,773.605,0.119831,2.09131,271.942,0.951506,0.00275262,0.0567221,1
6024,signal,145.736,69.2195,149.539,0.856615,207.842,-2.07787,1,13,1,381.592,-0.168648,0.706131,102.644,0.564801,1,103.462,1.23219,1,217.173,0.0173866,0.0,381.592,-0.168648,0.706131,102.644,0.564801,0.925801,0.0567221,1
6025,signal,136.965,73.8538,145.279,1.08469,239.458,2.01292,1,13,1,394.049,1.99133,-1.37031,172.737,0.382406,1,145.737,0.818504,2,162.653,2.33065,797.012,394.049,1.99133,-1.37031,172.737,0.382406,1.46471,0.0567221,1
6026,signal,143.098,19.7975,166.202,1.19433,299.517,-2.86242,-1,11,1,402.333,0.567518,0.318468,156.081,0.665538,2,131.268,1.66927,2,131.268,1.66927,796.755,705.294,2.00272,-2.36012,272.837,1.37322,0.185793,0.0567221,1
6027,signal,76.1112,75.8626,183.022,1.60383,473.402,-2.43247,-1,11,1,512.764,1.6092,0.602053,176.089,0.359903,3,241.243,1.73675,1,241.243,1.73675,962.625,964.535,3.31088,-2.0994,303.2,0.860939,1.15113,0.0567221,1
6028,signal,85.4217,70.321,272.585,-1.28637,530.982,-1.74141,1,13,1,416.184,-0.383564,1.33534,177.342,0.19922,2,77.2533,-1.40161,2,114.241,-0.0475644,890.189,416.184,-0.383564,1.33534,177.342,0.19922,0.591302,0.0567221,1
6029,signal,125.273,17.8347,38.2435,-0.400477,41.3516,-0.717999,-1,13,1,355.084,0.0379945,2.49877,156.903,0.547944,2,199.558,0.803451,1,199.558,0.803451,653.848,355.084,0.0379945,2.49877,156.903,0.547944,1.07928,0.0567221,1
6030,signal,53.2065,48.4463,227.369,-0.37525,243.566,-0.0853074,1,11,1,399.63,-0.507107,-3.08001,144.545,0.362028,1,143.301,0.101389,2,143.301,0.101389,813.803,790.927,-0.658242,-3.04402,260.31,0.960452,0.0132391,0.0567221,1
6031,signal,204.652,67.7589,56.6445,0.670574,69.8646,-2.88626,-1,11,1,410.959,1.69807,-0.436715,199.258,0.704537,1,166.985,1.47914,2,166.985,1.47914,673.917,410.959,1.69807,-0.436715,199.258,0.704537,0.467668,0.0567221,1
6032,signal,352.281,21.7042,56.6295,-0.0974235,56.8986,0.525871,1,13,1,441.92,-0.156989,-2.57433,214.102,0.396603,1,82.8807,-0.414708,2,136.664,-0.276766,550.273,441.92,-0.156989,-2.57433,214.102,0.396603,0.290477,0.0567221,1
6033,signal,119.695,61.1872,296.806,-1.46038,673.716,-2.48694,1,13,1,360.728,-0.717336,0.890359,170.808,0.287934,1,49.1326,-0.483996,1,49.1326,-0.483996,805.908,360.728,-0.717336,0.890359,170.808,0.287934,0.433823,0.0567221,1
6034,signal,147.143,73.0592,84.3963,-0.901282,121.058,-1.64666,-1,13,1,404.261,-1.67274,1.09631,164.799,0.31754,1,322.094,-1.17589,1,117.627,-1.91721,0.0,404.261,-1.67274,1.09631,164.799,0.31754,0.699844,0.0567221,1
6035,signal,141.519,131.823,216.292,0.254442,223.331,-0.512483,-1,11,1,420.523,0.00318311,3.02409,118.572,0.684532,2,147.65,0.259611,2,240.229,0.240821,802.26,763.317,0.259377,2.73194,227.034,0.769363,0.378664,0.0567221,1
6036,signal,58.9342,24.8509,180.169,1.87295,600.062,1.65274,1,13,1,306.773,1.33817,-1.37224,140.241,0.522848,1,95.777,1.42627,2,100.095,1.20817,634.088,306.773,1.33817,-1.37224,140.241,0.522848,0.57696,0.0567221,1
6037,signal,151.758,13.3909,199.91,-0.501632,225.594,1.86451,1,13,1,440.628,-0.161326,-1.16105,159.481,0.494977,1,131.245,-0.89856,1,131.245,-0.89856,823.23,440.628,-0.161326,-1.16105,159.481,0.494977,0.262388,0.0567221,1
6038,signal,48.6579,83.4772,72.3411,0.272312,75.0399,2.64992,-1,11,1,395.837,-1.10157,-0.538089,186.831,0.610472,1,314.096,-0.45133,2,314.096,-0.45133,893.61,778.003,-1.41138,2.15458,307.685,1.10762,1.654,0.0567221,1
6039,signal,170.554,65.3809,315.194,0.103351,316.879,1.97318,-1,13,1,586.471,-0.191804,-1.1523,289.372,0.682953,2,191.462,-0.331094,3,257.252,0.0501978,1169.63,586.471,-0.191804,-1.1523,289.372,0.682953,1.32125,0.0567221,1
6040,signal,241.837,88.3132,306.679,1.81311,964.91,-0.446401,1,11,1,441.289,1.04971,2.78074,183.684,0.454686,1,148.097,1.3412,2,148.097,1.3412,994.79,890.683,2.76524,2.22798,324.091,1.19187,0.593243,0.0567221,1
6041,signal,231.162,0.0520344,82.2286,0.693335,102.797,2.49913,1,13,1,369.286,0.215481,-0.817369,168.738,0.354827,1,109.695,1.32349,2,109.695,1.32349,630.089,369.286,0.215481,-0.817369,168.738,0.354827,0.452682,0.0567221,1
6042,signal,203.769,33.771,305.029,0.507798,345.209,-2.12166,1,11,1,476.976,-0.338188,1.19438,228.278,0.528609,2,56.8049,0.764672,2,288.842,-0.147405,957.631,815.813,0.184112,-0.980926,295.713,1.16682,0.883412,0.0567221,1
6043,signal,110.791,89.6173,36.646,-0.568606,42.7313,-0.713426,-1,11,1,308.487,-1.47995,-3.08669,148.207,0.55754,1,244.147,-0.0383094,2,244.147,-0.0383094,756.58,580.841,-1.61111,-3.34974,235.459,1.06832,0.872876,0.0567221,1
6044,signal,189.934,43.8937,145.555,2.16954,645.426,1.4923,1,11,1,387.215,1.87458,-1.78496,202.37,0.295473,1,40.8609,1.8973,1,222.721,1.45743,0.0,387.215,1.87458,-1.78496,202.37,0.295473,1.4286,0.0567221,1
6045,signal,48.1953,117.351,102.951,1.55533,254.689,-1.88634,1,11,1,378.253,-0.354572,1.63654,219.612,0.384583,2,206.129,0.917558,2,284.216,-0.154401,957.184,806.141,1.08966,-0.0281367,416.439,0.52549,0.845347,0.0567221,1
6046,signal,47.9911,123.466,185.019,-0.240317,190.387,1.06459,-1,13,1,424.889,-1.6984,-1.65141,159.354,0.682694,2,178.69,-0.898987,1,248.092,-1.92811,0.0,424.889,-1.6984,-1.65141,159.354,0.682694,1.56995,0.0567221,1
6047,signal,233.597,35.232,54.027,-0.431711,59.1404,-0.45614,1,13,1,370.331,-0.196402,2.32131,169.625,0.336598,2,80.3296,-1.40284,2,102.747,-0.0979414,541.579,370.331,-0.196402,2.32131,169.625,0.336598,0.587344,0.0567221,1
6048,signal,275.843,61.2641,132.447,1.62351,348.871,-2.87453,-1,13,1,429.879,1.16053,0.449356,199.697,0.247249,1,40.5462,0.85157,1,265.76,0.764544,0.0,429.879,1.16053,0.449356,199.697,0.247249,0.537446,0.0567221,1
6049,signal,66.1654,108.934,152.995,1.15076,265.979,-2.55746,1,11,1,316.415,-0.14369,0.5465,101.124,0.440896,1,179.809,0.536963,2,258.129,-0.300168,760.646,640.028,0.74199,-2.0535,211.343,1.09837,1.56969,0.0567221,1
6050,signal,21.3294,111.762,196.012,-0.391883,211.256,-0.646006,1,13,1,581.903,-1.20124,2.09305,168.768,0.540784,1,298.817,-0.180215,1,298.817,-0.180215,1213.74,581.903,-1.20124,2.09305,168.768,0.540784,0.56942,0.0567221,1
6051,signal,52.8023,148.856,126.352,-0.186613,128.559,-1.09767,1,11,1,329.715,-1.20138,1.88907,123.866,0.622095,1,224.726,0.248065,1,224.726,0.248065,851.349,677.866,-1.08041,0.571104,225.212,1.07569,1.1593,0.0567221,1
6052,signal,233.981,12.5468,165.225,-0.551827,191.027,0.553638,-1,11,1,415.129,-0.214631,-2.73373,164.081,0.215342,1,69.6893,0.202201,2,106.949,0.119856,667.588,415.129,-0.214631,-2.73373,164.081,0.215342,1.1281,0.0567221,1
6053,signal,161.089,60.8005,94.7598,0.638056,114.712,1.14705,-1,11,1,380.77,0.975206,-2.35653,180.939,0.346342,1,136.902,1.08659,2,186.288,1.20667,639.165,380.77,0.975206,-2.35653,180.939,0.346342,1.03005,0.0567221,1
6054,signal,80.321,94.9473,155.917,1.26993,299.476,0.849081,-1,11,1,480.51,1.00495,-2.47466,129.152,0.733694,4,196.998,0.67022,2,327.438,1.04616,848.548,871.978,2.0217,-1.57751,289.753,1.11568,0.827425,0.0567221,1
